feature_id,timestamp,pod_name,service_name,label_memory_breach_next_30s,target_memory_mb_30s,target_memory_ratio_30s,actual_breach_within_30s,first_breach_second_offset
catalog-api-9b2e1_729,2026-07-13T09:12:09+00:00,catalog-api-9b2e1,catalog-api,0,247.79,0.3872,0,
catalog-api-9b2e1_730,2026-07-13T09:12:10+00:00,catalog-api-9b2e1,catalog-api,0,262.71,0.4105,0,
catalog-api-9b2e1_731,2026-07-13T09:12:11+00:00,catalog-api-9b2e1,catalog-api,0,267.73,0.4183,0,
catalog-api-9b2e1_732,2026-07-13T09:12:12+00:00,catalog-api-9b2e1,catalog-api,0,254.29,0.3973,0,
catalog-api-9b2e1_733,2026-07-13T09:12:13+00:00,catalog-api-9b2e1,catalog-api,0,251.27,0.3926,0,
catalog-api-9b2e1_734,2026-07-13T09:12:14+00:00,catalog-api-9b2e1,catalog-api,0,245.72,0.3839,0,
catalog-api-9b2e1_735,2026-07-13T09:12:15+00:00,catalog-api-9b2e1,catalog-api,0,262.62,0.4103,0,
catalog-api-9b2e1_736,2026-07-13T09:12:16+00:00,catalog-api-9b2e1,catalog-api,0,264.92,0.4139,0,
catalog-api-9b2e1_737,2026-07-13T09:12:17+00:00,catalog-api-9b2e1,catalog-api,0,272.92,0.4264,0,
catalog-api-9b2e1_738,2026-07-13T09:12:18+00:00,catalog-api-9b2e1,catalog-api,0,256.62,0.401,0,
catalog-api-9b2e1_739,2026-07-13T09:12:19+00:00,catalog-api-9b2e1,catalog-api,0,265.57,0.415,0,
catalog-api-9b2e1_740,2026-07-13T09:12:20+00:00,catalog-api-9b2e1,catalog-api,0,253.37,0.3959,0,
catalog-api-9b2e1_741,2026-07-13T09:12:21+00:00,catalog-api-9b2e1,catalog-api,0,261.63,0.4088,0,
catalog-api-9b2e1_742,2026-07-13T09:12:22+00:00,catalog-api-9b2e1,catalog-api,0,269.07,0.4204,0,
catalog-api-9b2e1_743,2026-07-13T09:12:23+00:00,catalog-api-9b2e1,catalog-api,0,259.35,0.4052,0,
catalog-api-9b2e1_744,2026-07-13T09:12:24+00:00,catalog-api-9b2e1,catalog-api,0,262.72,0.4105,0,
catalog-api-9b2e1_745,2026-07-13T09:12:25+00:00,catalog-api-9b2e1,catalog-api,0,262.74,0.4105,0,
catalog-api-9b2e1_746,2026-07-13T09:12:26+00:00,catalog-api-9b2e1,catalog-api,0,268.48,0.4195,0,
catalog-api-9b2e1_747,2026-07-13T09:12:27+00:00,catalog-api-9b2e1,catalog-api,0,260.7,0.4073,0,
catalog-api-9b2e1_748,2026-07-13T09:12:28+00:00,catalog-api-9b2e1,catalog-api,0,254.78,0.3981,0,
catalog-api-9b2e1_749,2026-07-13T09:12:29+00:00,catalog-api-9b2e1,catalog-api,0,269.52,0.4211,0,
catalog-api-9b2e1_750,2026-07-13T09:12:30+00:00,catalog-api-9b2e1,catalog-api,0,238.99,0.3734,0,
catalog-api-9b2e1_751,2026-07-13T09:12:31+00:00,catalog-api-9b2e1,catalog-api,0,263.85,0.4123,0,
catalog-api-9b2e1_752,2026-07-13T09:12:32+00:00,catalog-api-9b2e1,catalog-api,0,257.8,0.4028,0,
catalog-api-9b2e1_753,2026-07-13T09:12:33+00:00,catalog-api-9b2e1,catalog-api,0,251.71,0.3933,0,
catalog-api-9b2e1_754,2026-07-13T09:12:34+00:00,catalog-api-9b2e1,catalog-api,0,234.31,0.3661,0,
catalog-api-9b2e1_755,2026-07-13T09:12:35+00:00,catalog-api-9b2e1,catalog-api,0,257.64,0.4026,0,
catalog-api-9b2e1_756,2026-07-13T09:12:36+00:00,catalog-api-9b2e1,catalog-api,0,275.47,0.4304,0,
catalog-api-9b2e1_757,2026-07-13T09:12:37+00:00,catalog-api-9b2e1,catalog-api,0,258.66,0.4042,0,
catalog-api-9b2e1_758,2026-07-13T09:12:38+00:00,catalog-api-9b2e1,catalog-api,0,239.26,0.3738,0,
catalog-api-9b2e1_759,2026-07-13T09:12:39+00:00,catalog-api-9b2e1,catalog-api,0,255.18,0.3987,0,
catalog-api-9b2e1_760,2026-07-13T09:12:40+00:00,catalog-api-9b2e1,catalog-api,0,259.56,0.4056,0,
catalog-api-9b2e1_761,2026-07-13T09:12:41+00:00,catalog-api-9b2e1,catalog-api,0,247.59,0.3869,0,
catalog-api-9b2e1_762,2026-07-13T09:12:42+00:00,catalog-api-9b2e1,catalog-api,0,264.37,0.4131,0,
catalog-api-9b2e1_763,2026-07-13T09:12:43+00:00,catalog-api-9b2e1,catalog-api,0,254.52,0.3977,0,
catalog-api-9b2e1_764,2026-07-13T09:12:44+00:00,catalog-api-9b2e1,catalog-api,0,257.05,0.4016,0,
catalog-api-9b2e1_765,2026-07-13T09:12:45+00:00,catalog-api-9b2e1,catalog-api,0,253.74,0.3965,0,
catalog-api-9b2e1_766,2026-07-13T09:12:46+00:00,catalog-api-9b2e1,catalog-api,0,263.31,0.4114,0,
catalog-api-9b2e1_767,2026-07-13T09:12:47+00:00,catalog-api-9b2e1,catalog-api,0,263.44,0.4116,0,
catalog-api-9b2e1_768,2026-07-13T09:12:48+00:00,catalog-api-9b2e1,catalog-api,0,252.3,0.3942,0,
catalog-api-9b2e1_769,2026-07-13T09:12:49+00:00,catalog-api-9b2e1,catalog-api,0,256.4,0.4006,0,
catalog-api-9b2e1_770,2026-07-13T09:12:50+00:00,catalog-api-9b2e1,catalog-api,0,272.02,0.425,0,
catalog-api-9b2e1_771,2026-07-13T09:12:51+00:00,catalog-api-9b2e1,catalog-api,0,271.7,0.4245,0,
catalog-api-9b2e1_772,2026-07-13T09:12:52+00:00,catalog-api-9b2e1,catalog-api,0,254.63,0.3979,0,
catalog-api-9b2e1_773,2026-07-13T09:12:53+00:00,catalog-api-9b2e1,catalog-api,0,277.02,0.4328,0,
catalog-api-9b2e1_774,2026-07-13T09:12:54+00:00,catalog-api-9b2e1,catalog-api,0,261.56,0.4087,0,
catalog-api-9b2e1_775,2026-07-13T09:12:55+00:00,catalog-api-9b2e1,catalog-api,0,245.28,0.3832,0,
catalog-api-9b2e1_776,2026-07-13T09:12:56+00:00,catalog-api-9b2e1,catalog-api,0,264.04,0.4126,0,
catalog-api-9b2e1_777,2026-07-13T09:12:57+00:00,catalog-api-9b2e1,catalog-api,0,261.82,0.4091,0,
catalog-api-9b2e1_778,2026-07-13T09:12:58+00:00,catalog-api-9b2e1,catalog-api,0,269.3,0.4208,0,
catalog-api-9b2e1_779,2026-07-13T09:12:59+00:00,catalog-api-9b2e1,catalog-api,0,255.25,0.3988,0,
catalog-api-9b2e1_780,2026-07-13T09:13:00+00:00,catalog-api-9b2e1,catalog-api,0,251.33,0.3927,0,
catalog-api-9b2e1_781,2026-07-13T09:13:01+00:00,catalog-api-9b2e1,catalog-api,0,257.05,0.4016,0,
catalog-api-9b2e1_782,2026-07-13T09:13:02+00:00,catalog-api-9b2e1,catalog-api,0,253.97,0.3968,0,
catalog-api-9b2e1_783,2026-07-13T09:13:03+00:00,catalog-api-9b2e1,catalog-api,0,266.79,0.4169,0,
catalog-api-9b2e1_784,2026-07-13T09:13:04+00:00,catalog-api-9b2e1,catalog-api,0,270.26,0.4223,0,
catalog-api-9b2e1_785,2026-07-13T09:13:05+00:00,catalog-api-9b2e1,catalog-api,0,278.78,0.4356,0,
catalog-api-9b2e1_786,2026-07-13T09:13:06+00:00,catalog-api-9b2e1,catalog-api,0,253.87,0.3967,0,
catalog-api-9b2e1_787,2026-07-13T09:13:07+00:00,catalog-api-9b2e1,catalog-api,0,261.59,0.4087,0,
catalog-api-9b2e1_788,2026-07-13T09:13:08+00:00,catalog-api-9b2e1,catalog-api,0,263.93,0.4124,0,
catalog-api-9b2e1_789,2026-07-13T09:13:09+00:00,catalog-api-9b2e1,catalog-api,0,250.91,0.392,0,
catalog-api-9b2e1_790,2026-07-13T09:13:10+00:00,catalog-api-9b2e1,catalog-api,0,255.74,0.3996,0,
catalog-api-9b2e1_791,2026-07-13T09:13:11+00:00,catalog-api-9b2e1,catalog-api,0,263.14,0.4112,0,
catalog-api-9b2e1_792,2026-07-13T09:13:12+00:00,catalog-api-9b2e1,catalog-api,0,257.58,0.4025,0,
catalog-api-9b2e1_793,2026-07-13T09:13:13+00:00,catalog-api-9b2e1,catalog-api,0,254.58,0.3978,0,
catalog-api-9b2e1_794,2026-07-13T09:13:14+00:00,catalog-api-9b2e1,catalog-api,0,265.13,0.4143,0,
catalog-api-9b2e1_795,2026-07-13T09:13:15+00:00,catalog-api-9b2e1,catalog-api,0,261.81,0.4091,0,
catalog-api-9b2e1_796,2026-07-13T09:13:16+00:00,catalog-api-9b2e1,catalog-api,0,243.83,0.381,0,
catalog-api-9b2e1_797,2026-07-13T09:13:17+00:00,catalog-api-9b2e1,catalog-api,0,267.78,0.4184,0,
catalog-api-9b2e1_798,2026-07-13T09:13:18+00:00,catalog-api-9b2e1,catalog-api,0,256.8,0.4012,0,
catalog-api-9b2e1_799,2026-07-13T09:13:19+00:00,catalog-api-9b2e1,catalog-api,0,252.46,0.3945,0,
catalog-api-9b2e1_800,2026-07-13T09:13:20+00:00,catalog-api-9b2e1,catalog-api,0,268.68,0.4198,0,
catalog-api-9b2e1_801,2026-07-13T09:13:21+00:00,catalog-api-9b2e1,catalog-api,0,255.17,0.3987,0,
catalog-api-9b2e1_802,2026-07-13T09:13:22+00:00,catalog-api-9b2e1,catalog-api,0,253.75,0.3965,0,
catalog-api-9b2e1_803,2026-07-13T09:13:23+00:00,catalog-api-9b2e1,catalog-api,0,253.25,0.3957,0,
catalog-api-9b2e1_804,2026-07-13T09:13:24+00:00,catalog-api-9b2e1,catalog-api,0,254.77,0.3981,0,
catalog-api-9b2e1_805,2026-07-13T09:13:25+00:00,catalog-api-9b2e1,catalog-api,0,260.96,0.4077,0,
catalog-api-9b2e1_806,2026-07-13T09:13:26+00:00,catalog-api-9b2e1,catalog-api,0,256.85,0.4013,0,
catalog-api-9b2e1_807,2026-07-13T09:13:27+00:00,catalog-api-9b2e1,catalog-api,0,255.8,0.3997,0,
catalog-api-9b2e1_808,2026-07-13T09:13:28+00:00,catalog-api-9b2e1,catalog-api,0,260.43,0.4069,0,
catalog-api-9b2e1_809,2026-07-13T09:13:29+00:00,catalog-api-9b2e1,catalog-api,0,259.36,0.4052,0,
catalog-api-9b2e1_810,2026-07-13T09:13:30+00:00,catalog-api-9b2e1,catalog-api,0,267.38,0.4178,0,
catalog-api-9b2e1_811,2026-07-13T09:13:31+00:00,catalog-api-9b2e1,catalog-api,0,265.69,0.4151,0,
catalog-api-9b2e1_812,2026-07-13T09:13:32+00:00,catalog-api-9b2e1,catalog-api,0,269.32,0.4208,0,
catalog-api-9b2e1_813,2026-07-13T09:13:33+00:00,catalog-api-9b2e1,catalog-api,0,278.55,0.4352,0,
catalog-api-9b2e1_814,2026-07-13T09:13:34+00:00,catalog-api-9b2e1,catalog-api,0,262.59,0.4103,0,
catalog-api-9b2e1_815,2026-07-13T09:13:35+00:00,catalog-api-9b2e1,catalog-api,0,264.3,0.413,0,
catalog-api-9b2e1_816,2026-07-13T09:13:36+00:00,catalog-api-9b2e1,catalog-api,0,252.98,0.3953,0,
catalog-api-9b2e1_817,2026-07-13T09:13:37+00:00,catalog-api-9b2e1,catalog-api,0,272.61,0.426,0,
catalog-api-9b2e1_818,2026-07-13T09:13:38+00:00,catalog-api-9b2e1,catalog-api,0,249.72,0.3902,0,
catalog-api-9b2e1_819,2026-07-13T09:13:39+00:00,catalog-api-9b2e1,catalog-api,0,267.21,0.4175,0,
catalog-api-9b2e1_820,2026-07-13T09:13:40+00:00,catalog-api-9b2e1,catalog-api,0,261.9,0.4092,0,
catalog-api-9b2e1_821,2026-07-13T09:13:41+00:00,catalog-api-9b2e1,catalog-api,0,242.57,0.379,0,
catalog-api-9b2e1_822,2026-07-13T09:13:42+00:00,catalog-api-9b2e1,catalog-api,0,263.07,0.411,0,
catalog-api-9b2e1_823,2026-07-13T09:13:43+00:00,catalog-api-9b2e1,catalog-api,0,271.11,0.4236,0,
catalog-api-9b2e1_824,2026-07-13T09:13:44+00:00,catalog-api-9b2e1,catalog-api,0,261.36,0.4084,0,
catalog-api-9b2e1_825,2026-07-13T09:13:45+00:00,catalog-api-9b2e1,catalog-api,0,252.96,0.3952,0,
catalog-api-9b2e1_826,2026-07-13T09:13:46+00:00,catalog-api-9b2e1,catalog-api,0,253.61,0.3963,0,
catalog-api-9b2e1_827,2026-07-13T09:13:47+00:00,catalog-api-9b2e1,catalog-api,0,269.47,0.421,0,
catalog-api-9b2e1_828,2026-07-13T09:13:48+00:00,catalog-api-9b2e1,catalog-api,0,254.79,0.3981,0,
catalog-api-9b2e1_829,2026-07-13T09:13:49+00:00,catalog-api-9b2e1,catalog-api,0,266.38,0.4162,0,
catalog-api-9b2e1_830,2026-07-13T09:13:50+00:00,catalog-api-9b2e1,catalog-api,0,250.38,0.3912,0,
catalog-api-9b2e1_831,2026-07-13T09:13:51+00:00,catalog-api-9b2e1,catalog-api,0,260.7,0.4073,0,
catalog-api-9b2e1_832,2026-07-13T09:13:52+00:00,catalog-api-9b2e1,catalog-api,0,255.31,0.3989,0,
catalog-api-9b2e1_833,2026-07-13T09:13:53+00:00,catalog-api-9b2e1,catalog-api,0,258.79,0.4044,0,
catalog-api-9b2e1_834,2026-07-13T09:13:54+00:00,catalog-api-9b2e1,catalog-api,0,259.43,0.4054,0,
catalog-api-9b2e1_835,2026-07-13T09:13:55+00:00,catalog-api-9b2e1,catalog-api,0,253.28,0.3957,0,
catalog-api-9b2e1_836,2026-07-13T09:13:56+00:00,catalog-api-9b2e1,catalog-api,0,254.0,0.3969,0,
catalog-api-9b2e1_837,2026-07-13T09:13:57+00:00,catalog-api-9b2e1,catalog-api,0,256.72,0.4011,0,
catalog-api-9b2e1_838,2026-07-13T09:13:58+00:00,catalog-api-9b2e1,catalog-api,0,251.9,0.3936,0,
catalog-api-9b2e1_839,2026-07-13T09:13:59+00:00,catalog-api-9b2e1,catalog-api,0,269.19,0.4206,0,
catalog-api-9b2e1_840,2026-07-13T09:14:00+00:00,catalog-api-9b2e1,catalog-api,0,261.51,0.4086,0,
catalog-api-9b2e1_841,2026-07-13T09:14:01+00:00,catalog-api-9b2e1,catalog-api,0,268.64,0.4197,0,
catalog-api-9b2e1_842,2026-07-13T09:14:02+00:00,catalog-api-9b2e1,catalog-api,0,274.97,0.4296,0,
catalog-api-9b2e1_843,2026-07-13T09:14:03+00:00,catalog-api-9b2e1,catalog-api,0,258.57,0.404,0,
catalog-api-9b2e1_844,2026-07-13T09:14:04+00:00,catalog-api-9b2e1,catalog-api,0,260.13,0.4065,0,
catalog-api-9b2e1_845,2026-07-13T09:14:05+00:00,catalog-api-9b2e1,catalog-api,0,259.55,0.4055,0,
catalog-api-9b2e1_846,2026-07-13T09:14:06+00:00,catalog-api-9b2e1,catalog-api,0,267.26,0.4176,0,
catalog-api-9b2e1_847,2026-07-13T09:14:07+00:00,catalog-api-9b2e1,catalog-api,0,251.04,0.3922,0,
catalog-api-9b2e1_848,2026-07-13T09:14:08+00:00,catalog-api-9b2e1,catalog-api,0,260.0,0.4062,0,
catalog-api-9b2e1_849,2026-07-13T09:14:09+00:00,catalog-api-9b2e1,catalog-api,0,273.6,0.4275,0,
catalog-api-9b2e1_850,2026-07-13T09:14:10+00:00,catalog-api-9b2e1,catalog-api,0,264.58,0.4134,0,
catalog-api-9b2e1_851,2026-07-13T09:14:11+00:00,catalog-api-9b2e1,catalog-api,0,273.55,0.4274,0,
catalog-api-9b2e1_852,2026-07-13T09:14:12+00:00,catalog-api-9b2e1,catalog-api,0,265.48,0.4148,0,
catalog-api-9b2e1_853,2026-07-13T09:14:13+00:00,catalog-api-9b2e1,catalog-api,0,259.43,0.4054,0,
catalog-api-9b2e1_854,2026-07-13T09:14:14+00:00,catalog-api-9b2e1,catalog-api,0,255.56,0.3993,0,
catalog-api-9b2e1_855,2026-07-13T09:14:15+00:00,catalog-api-9b2e1,catalog-api,0,258.5,0.4039,0,
catalog-api-9b2e1_856,2026-07-13T09:14:16+00:00,catalog-api-9b2e1,catalog-api,0,266.05,0.4157,0,
catalog-api-9b2e1_857,2026-07-13T09:14:17+00:00,catalog-api-9b2e1,catalog-api,0,258.24,0.4035,0,
catalog-api-9b2e1_858,2026-07-13T09:14:18+00:00,catalog-api-9b2e1,catalog-api,0,262.23,0.4097,0,
catalog-api-9b2e1_859,2026-07-13T09:14:19+00:00,catalog-api-9b2e1,catalog-api,0,260.75,0.4074,0,
catalog-api-9b2e1_860,2026-07-13T09:14:20+00:00,catalog-api-9b2e1,catalog-api,0,232.58,0.3634,0,
catalog-api-9b2e1_861,2026-07-13T09:14:21+00:00,catalog-api-9b2e1,catalog-api,0,277.19,0.4331,0,
catalog-api-9b2e1_862,2026-07-13T09:14:22+00:00,catalog-api-9b2e1,catalog-api,0,263.24,0.4113,0,
catalog-api-9b2e1_863,2026-07-13T09:14:23+00:00,catalog-api-9b2e1,catalog-api,0,252.71,0.3949,0,
catalog-api-9b2e1_864,2026-07-13T09:14:24+00:00,catalog-api-9b2e1,catalog-api,0,252.91,0.3952,0,
catalog-api-9b2e1_865,2026-07-13T09:14:25+00:00,catalog-api-9b2e1,catalog-api,0,278.7,0.4355,0,
catalog-api-9b2e1_866,2026-07-13T09:14:26+00:00,catalog-api-9b2e1,catalog-api,0,262.4,0.41,0,
catalog-api-9b2e1_867,2026-07-13T09:14:27+00:00,catalog-api-9b2e1,catalog-api,0,243.36,0.3803,0,
catalog-api-9b2e1_868,2026-07-13T09:14:28+00:00,catalog-api-9b2e1,catalog-api,0,266.22,0.416,0,
catalog-api-9b2e1_869,2026-07-13T09:14:29+00:00,catalog-api-9b2e1,catalog-api,0,242.61,0.3791,0,
checkout-api-6d1a1_30,2026-07-13T09:00:30+00:00,checkout-api-6d1a1,checkout-api,0,305.98,0.3984,0,
checkout-api-6d1a1_31,2026-07-13T09:00:31+00:00,checkout-api-6d1a1,checkout-api,0,306.27,0.3988,0,
checkout-api-6d1a1_32,2026-07-13T09:00:32+00:00,checkout-api-6d1a1,checkout-api,0,287.7,0.3746,0,
checkout-api-6d1a1_33,2026-07-13T09:00:33+00:00,checkout-api-6d1a1,checkout-api,0,285.15,0.3713,0,
checkout-api-6d1a1_34,2026-07-13T09:00:34+00:00,checkout-api-6d1a1,checkout-api,0,300.03,0.3907,0,
checkout-api-6d1a1_35,2026-07-13T09:00:35+00:00,checkout-api-6d1a1,checkout-api,0,293.88,0.3827,0,
checkout-api-6d1a1_36,2026-07-13T09:00:36+00:00,checkout-api-6d1a1,checkout-api,0,292.51,0.3809,0,
checkout-api-6d1a1_37,2026-07-13T09:00:37+00:00,checkout-api-6d1a1,checkout-api,0,290.64,0.3784,0,
checkout-api-6d1a1_38,2026-07-13T09:00:38+00:00,checkout-api-6d1a1,checkout-api,0,312.52,0.4069,0,
checkout-api-6d1a1_39,2026-07-13T09:00:39+00:00,checkout-api-6d1a1,checkout-api,0,306.66,0.3993,0,
checkout-api-6d1a1_40,2026-07-13T09:00:40+00:00,checkout-api-6d1a1,checkout-api,0,298.96,0.3893,0,
checkout-api-6d1a1_41,2026-07-13T09:00:41+00:00,checkout-api-6d1a1,checkout-api,0,297.19,0.387,0,
checkout-api-6d1a1_42,2026-07-13T09:00:42+00:00,checkout-api-6d1a1,checkout-api,0,302.28,0.3936,0,
checkout-api-6d1a1_43,2026-07-13T09:00:43+00:00,checkout-api-6d1a1,checkout-api,0,305.2,0.3974,0,
checkout-api-6d1a1_44,2026-07-13T09:00:44+00:00,checkout-api-6d1a1,checkout-api,0,292.95,0.3814,0,
checkout-api-6d1a1_45,2026-07-13T09:00:45+00:00,checkout-api-6d1a1,checkout-api,0,297.86,0.3878,0,
checkout-api-6d1a1_46,2026-07-13T09:00:46+00:00,checkout-api-6d1a1,checkout-api,0,300.29,0.391,0,
checkout-api-6d1a1_47,2026-07-13T09:00:47+00:00,checkout-api-6d1a1,checkout-api,0,294.24,0.3831,0,
checkout-api-6d1a1_48,2026-07-13T09:00:48+00:00,checkout-api-6d1a1,checkout-api,0,303.83,0.3956,0,
checkout-api-6d1a1_49,2026-07-13T09:00:49+00:00,checkout-api-6d1a1,checkout-api,0,280.92,0.3658,0,
checkout-api-6d1a1_50,2026-07-13T09:00:50+00:00,checkout-api-6d1a1,checkout-api,0,307.98,0.401,0,
checkout-api-6d1a1_51,2026-07-13T09:00:51+00:00,checkout-api-6d1a1,checkout-api,0,288.14,0.3752,0,
checkout-api-6d1a1_52,2026-07-13T09:00:52+00:00,checkout-api-6d1a1,checkout-api,0,286.53,0.3731,0,
checkout-api-6d1a1_53,2026-07-13T09:00:53+00:00,checkout-api-6d1a1,checkout-api,0,294.38,0.3833,0,
checkout-api-6d1a1_54,2026-07-13T09:00:54+00:00,checkout-api-6d1a1,checkout-api,0,302.83,0.3943,0,
checkout-api-6d1a1_55,2026-07-13T09:00:55+00:00,checkout-api-6d1a1,checkout-api,0,294.72,0.3838,0,
checkout-api-6d1a1_56,2026-07-13T09:00:56+00:00,checkout-api-6d1a1,checkout-api,0,300.28,0.391,0,
checkout-api-6d1a1_57,2026-07-13T09:00:57+00:00,checkout-api-6d1a1,checkout-api,0,300.59,0.3914,0,
checkout-api-6d1a1_58,2026-07-13T09:00:58+00:00,checkout-api-6d1a1,checkout-api,0,294.81,0.3839,0,
checkout-api-6d1a1_59,2026-07-13T09:00:59+00:00,checkout-api-6d1a1,checkout-api,0,314.97,0.4101,0,
checkout-api-6d1a1_60,2026-07-13T09:01:00+00:00,checkout-api-6d1a1,checkout-api,0,297.99,0.388,0,
checkout-api-6d1a1_61,2026-07-13T09:01:01+00:00,checkout-api-6d1a1,checkout-api,0,297.03,0.3868,0,
checkout-api-6d1a1_62,2026-07-13T09:01:02+00:00,checkout-api-6d1a1,checkout-api,0,318.89,0.4152,0,
checkout-api-6d1a1_63,2026-07-13T09:01:03+00:00,checkout-api-6d1a1,checkout-api,0,292.08,0.3803,0,
checkout-api-6d1a1_64,2026-07-13T09:01:04+00:00,checkout-api-6d1a1,checkout-api,0,286.43,0.373,0,
checkout-api-6d1a1_65,2026-07-13T09:01:05+00:00,checkout-api-6d1a1,checkout-api,0,294.36,0.3833,0,
checkout-api-6d1a1_66,2026-07-13T09:01:06+00:00,checkout-api-6d1a1,checkout-api,0,308.05,0.4011,0,
checkout-api-6d1a1_67,2026-07-13T09:01:07+00:00,checkout-api-6d1a1,checkout-api,0,305.59,0.3979,0,
checkout-api-6d1a1_68,2026-07-13T09:01:08+00:00,checkout-api-6d1a1,checkout-api,0,288.51,0.3757,0,
checkout-api-6d1a1_69,2026-07-13T09:01:09+00:00,checkout-api-6d1a1,checkout-api,0,296.78,0.3864,0,
checkout-api-6d1a1_70,2026-07-13T09:01:10+00:00,checkout-api-6d1a1,checkout-api,0,296.54,0.3861,0,
checkout-api-6d1a1_71,2026-07-13T09:01:11+00:00,checkout-api-6d1a1,checkout-api,0,307.15,0.3999,0,
checkout-api-6d1a1_72,2026-07-13T09:01:12+00:00,checkout-api-6d1a1,checkout-api,0,295.74,0.3851,0,
checkout-api-6d1a1_73,2026-07-13T09:01:13+00:00,checkout-api-6d1a1,checkout-api,0,305.03,0.3972,0,
checkout-api-6d1a1_74,2026-07-13T09:01:14+00:00,checkout-api-6d1a1,checkout-api,0,308.32,0.4015,0,
checkout-api-6d1a1_75,2026-07-13T09:01:15+00:00,checkout-api-6d1a1,checkout-api,0,292.43,0.3808,0,
checkout-api-6d1a1_76,2026-07-13T09:01:16+00:00,checkout-api-6d1a1,checkout-api,0,292.61,0.381,0,
checkout-api-6d1a1_77,2026-07-13T09:01:17+00:00,checkout-api-6d1a1,checkout-api,0,290.39,0.3781,0,
checkout-api-6d1a1_78,2026-07-13T09:01:18+00:00,checkout-api-6d1a1,checkout-api,0,314.12,0.409,0,
checkout-api-6d1a1_79,2026-07-13T09:01:19+00:00,checkout-api-6d1a1,checkout-api,0,304.33,0.3963,0,
checkout-api-6d1a1_80,2026-07-13T09:01:20+00:00,checkout-api-6d1a1,checkout-api,0,294.7,0.3837,0,
checkout-api-6d1a1_81,2026-07-13T09:01:21+00:00,checkout-api-6d1a1,checkout-api,0,304.42,0.3964,0,
checkout-api-6d1a1_82,2026-07-13T09:01:22+00:00,checkout-api-6d1a1,checkout-api,0,297.69,0.3876,0,
checkout-api-6d1a1_83,2026-07-13T09:01:23+00:00,checkout-api-6d1a1,checkout-api,0,305.75,0.3981,0,
checkout-api-6d1a1_84,2026-07-13T09:01:24+00:00,checkout-api-6d1a1,checkout-api,0,307.63,0.4006,0,
checkout-api-6d1a1_85,2026-07-13T09:01:25+00:00,checkout-api-6d1a1,checkout-api,0,299.88,0.3905,0,
checkout-api-6d1a1_86,2026-07-13T09:01:26+00:00,checkout-api-6d1a1,checkout-api,0,300.01,0.3906,0,
checkout-api-6d1a1_87,2026-07-13T09:01:27+00:00,checkout-api-6d1a1,checkout-api,0,297.45,0.3873,0,
checkout-api-6d1a1_88,2026-07-13T09:01:28+00:00,checkout-api-6d1a1,checkout-api,0,294.13,0.383,0,
checkout-api-6d1a1_89,2026-07-13T09:01:29+00:00,checkout-api-6d1a1,checkout-api,0,308.34,0.4015,0,
checkout-api-6d1a1_90,2026-07-13T09:01:30+00:00,checkout-api-6d1a1,checkout-api,0,304.24,0.3961,0,
checkout-api-6d1a1_91,2026-07-13T09:01:31+00:00,checkout-api-6d1a1,checkout-api,0,295.41,0.3846,0,
checkout-api-6d1a1_92,2026-07-13T09:01:32+00:00,checkout-api-6d1a1,checkout-api,0,310.32,0.4041,0,
checkout-api-6d1a1_93,2026-07-13T09:01:33+00:00,checkout-api-6d1a1,checkout-api,0,285.72,0.372,0,
checkout-api-6d1a1_94,2026-07-13T09:01:34+00:00,checkout-api-6d1a1,checkout-api,0,304.08,0.3959,0,
checkout-api-6d1a1_95,2026-07-13T09:01:35+00:00,checkout-api-6d1a1,checkout-api,0,309.83,0.4034,0,
checkout-api-6d1a1_96,2026-07-13T09:01:36+00:00,checkout-api-6d1a1,checkout-api,0,294.46,0.3834,0,
checkout-api-6d1a1_97,2026-07-13T09:01:37+00:00,checkout-api-6d1a1,checkout-api,0,297.9,0.3879,0,
checkout-api-6d1a1_98,2026-07-13T09:01:38+00:00,checkout-api-6d1a1,checkout-api,0,297.01,0.3867,0,
checkout-api-6d1a1_99,2026-07-13T09:01:39+00:00,checkout-api-6d1a1,checkout-api,0,313.98,0.4088,0,
checkout-api-6d1a1_100,2026-07-13T09:01:40+00:00,checkout-api-6d1a1,checkout-api,0,305.73,0.3981,0,
checkout-api-6d1a1_101,2026-07-13T09:01:41+00:00,checkout-api-6d1a1,checkout-api,0,308.68,0.4019,0,
checkout-api-6d1a1_102,2026-07-13T09:01:42+00:00,checkout-api-6d1a1,checkout-api,0,294.06,0.3829,0,
checkout-api-6d1a1_103,2026-07-13T09:01:43+00:00,checkout-api-6d1a1,checkout-api,0,293.98,0.3828,0,
checkout-api-6d1a1_104,2026-07-13T09:01:44+00:00,checkout-api-6d1a1,checkout-api,0,316.29,0.4118,0,
checkout-api-6d1a1_105,2026-07-13T09:01:45+00:00,checkout-api-6d1a1,checkout-api,0,307.62,0.4005,0,
checkout-api-6d1a1_106,2026-07-13T09:01:46+00:00,checkout-api-6d1a1,checkout-api,0,302.79,0.3943,0,
checkout-api-6d1a1_107,2026-07-13T09:01:47+00:00,checkout-api-6d1a1,checkout-api,0,284.01,0.3698,0,
checkout-api-6d1a1_108,2026-07-13T09:01:48+00:00,checkout-api-6d1a1,checkout-api,0,295.31,0.3845,0,
checkout-api-6d1a1_109,2026-07-13T09:01:49+00:00,checkout-api-6d1a1,checkout-api,0,292.33,0.3806,0,
